Lon,Lat,RP50,RP100,Dur_hist,Dur_RP50,Dur_RP100,ST_A_perc,ST_B_perc,ST_C_perc,ST_D_perc
-5.3887,35.9179,0.954277190373794,0.991056245059837,8.03597777777778,7.06818864172633,7.04557425402069,0,53.3333333333333,46.6666666666667,0
-5.4878,36.0435,0.773250475074159,0.808941992090718,19.7484888888889,28.2212078733641,29.7212686148578,0,0,93.3333333333333,6.66666666666667
-5.3947,35.9219,1.02032667577726,1.06246892319872,8.07646666666667,7.68703777845037,7.70902595428405,0,34.6666666666667,65.3333333333333,0
-5.4024,35.9268,1.06112143978726,1.10140460360496,7.6776,8.00143094567352,8.02334205256623,0,16,84,0
-5.398,35.9251,1.04612705022572,1.08723165503957,7.95993333333333,8.5033372240263,8.62358550785642,0,20,80,0
-5.4074,35.9267,1.05034261936762,1.08744424878932,7.5722,7.91498705936294,7.92517214116869,0,24,76,0
-5.4955,36.0384,0.781146037840815,0.817187248003755,20.0808888888889,28.7244078841504,30.5044554498528,0,0,92,8
-5.4108,35.922,1.04014813136001,1.07836577482641,7.39155555555556,7.9656981557292,8.02070177555716,0,25.3333333333333,74.6666666666667,0
-5.5044,36.0354,0.772445299770469,0.807703816926856,19.9495614035088,28.5531439909594,29.9594475370294,0,0,92.1052631578947,7.89473684210526
-5.4166,35.9184,1.03165552751763,1.06841415377228,7.34162222222222,7.61043252198282,7.61727601352075,0,29.3333333333333,70.6666666666667,0
-5.5138,36.0314,0.773382647284732,0.808536016971518,20.1444888888889,30.0408489299109,31.7633487039091,0,0,92,8
-5.429,35.9175,1.0297241987329,1.06744083121872,7.58357777777778,7.96038396809935,8.01346562006461,0,28,72,0
-5.4231,35.9161,1.01833398668794,1.05571176070905,7.43802222222222,7.99004593252163,8.03719003409802,0,32,68,0
-5.5243,36.0273,1.02279974752568,1.06318504991799,7.53851111111111,7.85837049336519,7.92102308410991,0,30.6666666666667,69.3333333333333,0
-5.4361,35.9161,1.03267406893676,1.06947091851889,7.38382222222222,7.62195247770981,7.62964948521258,0,29.3333333333333,70.6666666666667,0
-5.5364,36.0231,1.01014432899347,1.04928904466155,7.57495555555556,7.94533948340968,8.05537974172031,0,28,72,0
-5.4441,35.9138,1.02582569616794,1.06868772171019,7.97575555555555,8.00184341871079,8.0670219909412,0,28,72,0
-5.5468,36.017,1.02993058775701,1.06989713035991,7.55335555555555,7.7793137326475,7.84571026754969,0,28,72,0
-5.5555,36.0132,1.1199931635622,1.16247107339586,7.22989035087719,7.88829203915148,8.02897699586735,0,48.6842105263158,51.3157894736842,0
-5.4495,35.9162,1.0401993951445,1.08311210209976,7.69184444444444,8.09572714277427,8.15117560964416,0,29.3333333333333,70.6666666666667,0
-5.4542,35.9202,1.06132496762993,1.10245587685583,7.63088888888889,8.12082042977841,8.14099573161389,0,14.6666666666667,85.3333333333333,0
-5.5631,36.0117,1.11279854507344,1.15394135345414,7.05437777777778,7.79187750927163,7.90246522462068,0,48,52,0
-5.5689,36.0091,1.08665246766162,1.12146796925452,7.17495555555556,7.43789122095275,7.5003424527773,0,48,52,0
-5.4605,35.9198,1.05875835528113,1.09837920669554,7.57153333333333,8.12570025928597,8.14628389671756,0,16,84,0
-5.4667,35.9196,1.04634082348392,1.08032556287722,7.33011111111111,7.67343043422464,7.67948476987063,0,16,84,0
-5.5751,36.0089,1.09482163882067,1.13023994649807,7.05582222222222,7.63449417731187,7.71243309689905,0,44,56,0
-5.5819,36.0065,1.10075641392565,1.13517996143681,7.1304,7.1353949943536,7.14223215722039,0,46.6666666666667,53.3333333333333,0
